agencycode,agencyname,bureaucode,bureauname,accountcode,accountname,treasurycode,subfunctioncode,subfunctiontitle,beacat,onoffbudget,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,2023y,y2024,y2025
1,Legislative Branch,45,Legislative Branch Boards and Commissions,2900,National Commission on Manufactured Housing,48,376,Other advancement of commerce,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,2973,United States-China Economic and Security Review Commission,48,801,Legislative functions,D,On-budget,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,2975,United States Commission on International Religious Freedom,48,801,Legislative functions,D,On-budget,4000,4000,4000,5000,5000,5000,5000,5000,5000,5000,5000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,2990,"Capital Construction, Dwight D. Eisenhower Memorial Commission",48,801,Legislative functions,D,On-budget,0,0,45000,45000,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,3750,Competitiveness Policy Council,95,376,Other advancement of commerce,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,5549,Dwight D. Eisenhower Memorial Fund,48,801,Legislative functions,M,On-budget,0,3000,3000,2000,3000,3000,3000,2000,2000,2000,2000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,554910,"Gifts and Contributions, Dwight D. Eisenhower Memorial Fund",48,801,Legislative functions,M,On-budget,0,-3000,-3000,-2000,-3000,-3000,-3000,-2000,-2000,-2000,-2000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,558910,"Gifts and Bequests, World War I Centennial Commission",48,801,Legislative functions,M,On-budget,-1000,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8075,"Gifts and donations, Millennial Housing Commission",48,801,Legislative functions,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,807510,"Gifts and donations, Millennial Housing Commission",48,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8148,Open World Leadership Center Trust Fund,9,154,Foreign information and exchange activities,D,On-budget,6000,8000,6000,8000,6000,6000,6000,6000,6000,6000,6000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,814810,"Gifts and Donations, Open World Leadership Center Trust Fund",9,154,Foreign information and exchange activities,M,On-budget,0,0,0,0,0,-1000,-1000,-1000,-1000,-1000,-1000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,814830,"Payment from the General Fund, Open World Leadership Center Trust Fund",9,154,Foreign information and exchange activities,D,On-budget,-6000,-8000,-6000,-8000,-6000,-6000,-6000,-6000,-6000,-6000,-6000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8270,"Gifts and donations, National Commission on Children",9,801,Legislative functions,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8270,"Gifts and donations, National Commission on Children",9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,827010,"Gifts and Donations, National Commission on Children",9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8275,John C. Stennis Center for Public Service Training and Development,9,801,Legislative functions,M,On-budget,0,0,1000,2000,2000,1000,1000,1000,1000,1000,1000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,827510,"Payments, John C. Stennis Center for Public Service Training and Development",9,801,Legislative functions,M,On-budget,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000,-1000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,827530,"Donations, John C. Stennis Center",9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8300,U.S. Capitol Preservation Commission,9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,830010,"Coin Sale Surcharges, U.S. Capitol Preservation Commission",9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,830030,"Gifts and Donations, U.S. Capitol Preservation Commission",9,801,Legislative functions,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,8338,United States Commission on Improving the Effectiveness of the United Nations,48,153,Conduct of foreign affairs,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,833810,United States Commission on Improving the Effectiveness of the United Nations,48,153,Conduct of foreign affairs,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,45,Legislative Branch Boards and Commissions,9911,Other Legislative Branch Boards and Commissions,9,801,Legislative functions,D,On-budget,6000,6000,6000,13000,18000,18000,12000,12000,12000,12000,12000
1,Legislative Branch,45,Legislative Branch Boards and Commissions,9911,Other Legislative Branch Boards and Commissions,9,801,Legislative functions,M,On-budget,1000,0,0,0,0,0,0,0,0,0,0
1,Legislative Branch,60,John C. Stennis Center for Public Service Training and Development,1200,Payment to John C. Stennis Center,9,801,Legislative functions,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,0,Judicial Branch,,"Receipts, Federal litigative and judicial activities",10,752,Federal litigative and judicial activities,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,0,Judicial Branch,511410,"Proceeds from Sale of Property, Judiciary Information Technology Fund",10,752,Federal litigative and judicial activities,M,On-budget,-145000,-147000,-146000,-146000,-147000,-145000,-145000,-145000,-145000,-145000,-145000
2,Judicial Branch,0,Judicial Branch,511430,"Advances and Reimbursements, Judiciary Information Technology Fund",10,752,Federal litigative and judicial activities,M,On-budget,-432000,-479000,-459000,-545000,-521000,-502000,-530000,-541000,-551000,-562000,-574000
2,Judicial Branch,5,Supreme Court of the United States,100,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,73000,76000,76000,82000,83000,87000,93000,93000,93000,93000,93000
2,Judicial Branch,5,Supreme Court of the United States,100,Salaries and Expenses,10,752,Federal litigative and judicial activities,M,On-budget,2000,2000,2000,3000,3000,3000,3000,3000,3000,3000,3000
2,Judicial Branch,5,Supreme Court of the United States,103,Care of the Building and Grounds,10,752,Federal litigative and judicial activities,D,On-budget,12000,10000,15000,16000,16000,16000,12000,12000,12000,12000,12000
2,Judicial Branch,5,Supreme Court of the United States,104,Acquisition of property as an addition to the grounds,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,7,United States Court of Appeals for the Federal Circuit,510,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,29000,29000,30000,31000,31000,33000,34000,34000,34000,34000,34000
2,Judicial Branch,7,United States Court of Appeals for the Federal Circuit,510,Salaries and Expenses,10,752,Federal litigative and judicial activities,M,On-budget,3000,3000,3000,3000,3000,3000,3000,3000,3000,4000,4000
2,Judicial Branch,10,Court of Customs and Patent Appeals,300,Salaries and expenses,,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,15,United States Court of International Trade,400,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,17000,17000,18000,19000,19000,20000,20000,20000,20000,20000,20000
2,Judicial Branch,15,United States Court of International Trade,400,Salaries and Expenses,10,752,Federal litigative and judicial activities,M,On-budget,1000,1000,2000,2000,1000,2000,2000,2000,2000,3000,3000
2,Judicial Branch,20,Court of Claims,505,Salaries and expenses,,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",920,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,4849000,4919000,4995000,5099000,5144000,5250000,5460000,5460000,5460000,5460000,5460000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",920,Salaries and Expenses,10,752,Federal litigative and judicial activities,M,On-budget,397000,401000,399000,404000,418000,457000,469000,468000,478000,489000,501000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",921,"Bankruptcy courts, salaries and expenses",10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",922,Commission for structural alternatives for the Federal Courts of Appeals,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",923,Defender Services,10,752,Federal litigative and judicial activities,D,On-budget,1016000,1005000,1045000,1079000,1150000,1235000,1316000,1316000,1316000,1316000,1316000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",925,Fees of Jurors and Commissioners,10,752,Federal litigative and judicial activities,D,On-budget,52000,47000,41000,51000,51000,54000,55000,55000,55000,55000,55000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",926,Expenses of Operation and Maintenance of the Courts,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",929,Salaries and expenses of magistrates,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",930,Court Security,10,752,Federal litigative and judicial activities,D,On-budget,514000,538000,565000,587000,607000,639000,664000,664000,664000,664000,664000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",931,Space and facilities,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",932,Furniture and furnishings,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",937,Special rail reorganization court,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,10,809,Deductions for offsetting receipts,M,On-budget,-2000,-2000,-1000,-4000,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",388500,Undistributed intragovernmental payments and receivables from cancelled accounts,10,809,Deductions for offsetting receipts,M,On-budget,-39000,25000,12000,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",5100,Judiciary Filing Fees,10,752,Federal litigative and judicial activities,M,On-budget,233000,228000,229000,231000,221000,214000,225000,227000,231000,235000,238000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",5101,Registry Administration,10,752,Federal litigative and judicial activities,M,On-budget,1000,1000,4000,2000,2000,1000,1000,1000,1000,1000,1000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",5114,Judiciary Information Technology Fund,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",5114,Judiciary Information Technology Fund,10,752,Federal litigative and judicial activities,M,On-budget,577000,626000,605000,691000,668000,647000,675000,686000,696000,707000,719000
2,Judicial Branch,25,"Courts of Appeals, District Courts, and Other Judicial Services",5115,National Fine Center,10,752,Federal litigative and judicial activities,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,26,Administrative Office of the United States Courts,927,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,84000,86000,88000,90000,92000,94000,100000,100000,100000,100000,100000
2,Judicial Branch,26,Administrative Office of the United States Courts,936,Judicial survivors' annuity program,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,26,Administrative Office of the United States Courts,940,Study of construction of office building,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,30,Federal Judicial Center,928,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,27000,28000,28000,29000,30000,31000,31000,31000,31000,31000,31000
2,Judicial Branch,30,Federal Judicial Center,8123,"Gifts and donations, Federal Judicial Center Foundation",10,752,Federal litigative and judicial activities,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,34,"Bicentennial Expenses, The Judiciary",933,Bicentennial activities,10,808,Other general government,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,35,Judicial Retirement Funds,941,Payment to Judiciary Trust Funds,10,752,Federal litigative and judicial activities,M,On-budget,144000,155000,168000,195000,212000,240000,262000,269000,268000,267000,265000
2,Judicial Branch,35,Judicial Retirement Funds,8110,Judicial Survivors' Annuities Fund,10,602,Federal employee retirement and disability,M,On-budget,18000,25000,33000,29000,46000,53000,51000,52000,53000,53000,54000
2,Judicial Branch,35,Judicial Retirement Funds,811040,Federal Payment to Judicial Survivors Annuities Fund,10,752,Federal litigative and judicial activities,M,On-budget,-22000,-22000,-22000,-29000,-26000,-32000,-29000,-29000,-29000,-29000,-28000
2,Judicial Branch,35,Judicial Retirement Funds,8120,Operation of the Public Defender Service for D.C.,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,35,Judicial Retirement Funds,8122,Judicial Officers' Retirement Fund,10,602,Federal employee retirement and disability,M,On-budget,95000,133000,152000,133000,193000,220000,254000,262000,262000,262000,262000
2,Judicial Branch,35,Judicial Retirement Funds,812240,Federal Payment to Judicial Officers Retirement Fund,10,752,Federal litigative and judicial activities,M,On-budget,-116000,-127000,-140000,-161000,-182000,-204000,-229000,-236000,-235000,-234000,-233000
2,Judicial Branch,35,Judicial Retirement Funds,8124,United States Court of Federal Claims Judges' Retirement Fund,10,602,Federal employee retirement and disability,M,On-budget,5000,6000,6000,4000,5000,5000,5000,5000,5000,5000,5000
2,Judicial Branch,35,Judicial Retirement Funds,812410,Federal Payment to Claims Court Judges' Retirement Fund,10,752,Federal litigative and judicial activities,M,On-budget,-6000,-6000,-6000,-6000,-4000,-4000,-4000,-4000,-4000,-4000,-4000
2,Judicial Branch,37,National Commission on Judicial Discipline and Removal,950,National commission on judicial discipline and removal,48,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
2,Judicial Branch,39,United States Sentencing Commission,938,Salaries and Expenses,10,752,Federal litigative and judicial activities,D,On-budget,17000,18000,18000,19000,19000,20000,20000,20000,20000,20000,20000
2,Judicial Branch,42,Violent Crime Reduction Programs,8516,Violent crime reduction programs,10,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
5,Department of Agriculture,0,Department of Agriculture,,"Receipts, Agricultural research and services",12,352,Agricultural research and services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
